Station ID,Station Name,First data packet,Rewardable Hours,Allocated Rewards,Max Daily Claim
da284120-1c86-11ed-960b-b351f0b0cc44,Basic Arctic Longitude,2022-11-05,11373,862.380880,2.362687
7946bba0-1d19-11ed-9972-4f669f2d96bd,Magnificent Flaxen Dust,1970-01-01,0,0.000000,0.000000
65bd32d0-1d0a-11ed-960f-d7d4cf200cc9,Flaky Myrtle Drizzle,2022-11-05,12121,919.099503,2.518081
9352d800-1dcb-11ed-9972-4f669f2d96bd,Blunt Feldgrau Scorcher,2022-11-05,12017,911.213492,2.496475
949fcda0-5050-11ed-960f-d7d4cf200cc9,Howling Taffy Cirrocumulus,2022-11-05,11759,891.650116,2.442877
fc88c4c0-1d34-11ed-960f-d7d4cf200cc9,Melodic Marmalade Shower,2022-11-05,12278,931.004348,2.550697
417dfb80-504e-11ed-9972-4f669f2d96bd,Muscular Umber Storm,2022-11-05,10893,825.983903,2.262970
4fa05550-d8e9-11ec-960f-d7d4cf200cc9,Scruffy Crystal Forecast,2022-11-05,5485,415.911292,1.139483
7ce97460-1c96-11ed-960f-d7d4cf200cc9,Bouncy Pewter Drizzle,2022-11-05,3457,262.134063,0.718176
e6f11710-d8b6-11ec-960f-d7d4cf200cc9,Mammoth Redwood Lightning,2022-11-06,1,0.075827,0.000208
98132f90-d909-11ec-960f-d7d4cf200cc9,Dry Golden Climatologist,1970-01-01,0,0.000000,0.000000
0f359220-1c94-11ed-960f-d7d4cf200cc9,Able Canvas Sunlight,2022-11-06,10194,772.980805,2.117756
b9958080-504d-11ed-960f-d7d4cf200cc9,Vast Sunray Cirrus,2022-11-06,12201,925.165666,2.534700
c54b45b0-1dc9-11ed-960f-d7d4cf200cc9,Festive Brass Microburst,2022-11-06,11986,908.862854,2.490035
f5a672d0-d8d6-11ec-a651-5fda0296159f,Proud Porcelain Spring,2022-11-06,12025,911.820108,2.498137
d6084ca0-504f-11ed-960f-d7d4cf200cc9,Mysterious Azure Coriolis,2022-11-08,1158,87.807708,0.240569
f75dcd50-1d12-11ed-960b-b351f0b0cc44,Extratropical Capri Condensation,2022-11-06,12230,927.364650,2.540725
444b1680-5054-11ed-960b-b351f0b0cc44,Beautiful Brandy Gustnado,2022-11-08,10548,799.823576,2.191297
193dce00-5050-11ed-9972-4f669f2d96bd,Keen Tiger Haboob,2022-11-06,4846,367.457816,1.006734
2ff887d0-d8e5-11ec-a651-5fda0296159f,Smooth Puce Stratus,2022-11-06,9828,745.228110,2.041721
ede417d0-1c85-11ed-9972-4f669f2d96bd,Sour Macaroon Forecast,2022-11-06,9959,755.161452,2.068935
e32a4c10-d8ab-11ec-960f-d7d4cf200cc9,Cheery Butter Easterlies,2022-11-06,12162,922.208412,2.526598
e0d6cc10-1d3c-11ed-9972-4f669f2d96bd,Salty Boysenberry Altitude,2022-11-07,12102,917.658790,2.514134
184906c0-1d58-11ed-960b-b351f0b0cc44,Extratropical Neon Ozone,2022-11-07,8252,625.724701,1.714314
89a1acb0-4def-11ed-9972-4f669f2d96bd,Pet Cinnamon Duststorm,2022-11-07,12200,925.089839,2.534493
ceafd0c0-1d3e-11ed-960f-d7d4cf200cc9,Active Plastic Rainstorm,2022-11-07,11922,904.009923,2.476740
cf016dd0-1d2b-11ed-960b-b351f0b0cc44,Steep Burgundy Tornado,2022-11-07,6435,487.946977,1.336841
7b90acd0-1d33-11ed-9972-4f669f2d96bd,Wonderful Citron Ice,2022-11-07,7017,532.078312,1.457749
f0331c60-1d3f-11ed-960b-b351f0b0cc44,Ripe Clay Flurry,2022-11-07,11105,842.059235,2.307012
486ffe80-5048-11ed-9972-4f669f2d96bd,Blurry Sapphire Moisture,2022-11-08,10859,823.405784,2.255906
937a63d0-4e08-11ed-960f-d7d4cf200cc9,Soft Tweed Snowfall,2022-11-08,12124,919.326985,2.518704
9134f260-5052-11ed-960b-b351f0b0cc44,Inclement Carob Barometer,2022-11-08,11318,858.210393,2.351261
0bc08c60-1d54-11ed-9972-4f669f2d96bd,Weatherwise Mint Raindrop,2022-11-09,8543,647.790369,1.774768
f60b0300-882f-11ec-900c-abdec1c57354,Bright Blue Ice,2022-02-07,5267,399.380999,1.094195
23851910-1d5e-11ed-960b-b351f0b0cc44,Tiny Maize Sunrise,2022-11-09,6182,468.762737,1.284281
3f205bd0-1d5e-11ed-960f-d7d4cf200cc9,Micro Peanut Mist,2022-11-09,610,46.254492,0.126725
4697e8c0-1c77-11ed-960b-b351f0b0cc44,Small Tin Barometric,2022-11-09,1782,135.123778,0.370202
3e93e930-1d30-11ed-9972-4f669f2d96bd,Passive Amaranth Altocumulus,2022-11-09,11918,903.706615,2.475909
00ad8d30-1e0f-11ed-960b-b351f0b0cc44,Loud Olive Centimeter,2022-11-09,9188,696.698807,1.908764
593b07c0-5050-11ed-960f-d7d4cf200cc9,Gigantic Shadow Snowflake,2022-11-08,10140,768.886145,2.106537
25e68460-1c7c-11ed-960b-b351f0b0cc44,Harsh Dandelion Thunder,2022-11-09,12104,917.810444,2.514549
c4f55960-5051-11ed-960f-d7d4cf200cc9,Clever Capri Hailstones,2022-11-11,9512,721.266766,1.976073
ef822fa0-1d02-11ed-960f-d7d4cf200cc9,Macho Icterine Snowsquall,2022-11-10,11995,909.545297,2.491905
fb510f70-1d31-11ed-9972-4f669f2d96bd,Fresh Heliotrope Cirrostratus,2022-08-17,10689,810.515188,2.220590
8f1f2da0-1c50-11ed-960b-b351f0b0cc44,Elegant Xanthic Sunset,2022-11-10,9067,687.523735,1.883627
6100db10-4e11-11ed-960b-b351f0b0cc44,Bright Veronica Downburst,2022-11-11,1,0.075827,0.000208
cd62e690-5050-11ed-960b-b351f0b0cc44,Beautiful Chrome Microburst,2022-11-11,9718,736.887136,2.018869
e23412f0-5051-11ed-9972-4f669f2d96bd,Late Hazel Pressure,2022-11-11,11341,859.954415,2.356039
7114ab70-1d07-11ed-9972-4f669f2d96bd,Brave Bronze Shelf,2022-11-11,6015,456.099622,1.249588
7cfd1ca0-504d-11ed-960b-b351f0b0cc44,Snap Cinereous Raindrop,2022-11-08,12073,915.459806,2.508109
f3cbb7d0-d8b4-11ec-960f-d7d4cf200cc9,Young Ochre Shower,2022-11-11,11755,891.346808,2.442046
65b44740-5051-11ed-9972-4f669f2d96bd,Agreeable Ochre Easterlies,2022-11-11,11754,891.270981,2.441838
e7f1be30-5057-11ed-960b-b351f0b0cc44,Dazzling Carmine Easterlies,2022-11-12,12017,911.213492,2.496475
8f78ca00-1d3a-11ed-960b-b351f0b0cc44,Handsome Cyclamen Sun,2022-11-12,12048,913.564130,2.502915
a27ef4d0-5048-11ed-960b-b351f0b0cc44,Big Pineapple Sandstorm,2022-11-12,11912,903.251653,2.474662
cda95a40-1d5f-11ed-960f-d7d4cf200cc9,Micro Mustard Azimuth,2022-11-12,11649,883.309142,2.420025
6c1a8c40-4f5f-11ed-960b-b351f0b0cc44,Shambolic Opal Solar,2022-11-12,3790,287.384466,0.787355
04ec2860-4f7f-11ed-960b-b351f0b0cc44,Young Mauvelous Ice,2022-11-12,11560,876.560536,2.401536
c8a5ceb0-4e16-11ed-960b-b351f0b0cc44,Dizzy Lilac Drizzle,2022-11-13,9640,730.972627,2.002665
f6c320d0-4edf-11ed-9972-4f669f2d96bd,Isobar Sand Haboob,2022-11-13,10924,828.334541,2.269410
21510bb0-1e06-11ed-960f-d7d4cf200cc9,Weatherwise Grape Hurricane,2022-11-13,11652,883.536624,2.420648
c7739fc0-1dd0-11ed-9972-4f669f2d96bd,Suave Pear Halo,2022-11-13,11181,847.822090,2.322800
8f33dc50-1d3b-11ed-960f-d7d4cf200cc9,Gentle Clay Hectopascal,2022-11-13,12001,910.000259,2.493151
c6fd6f80-1d3a-11ed-9972-4f669f2d96bd,Rare Holographic Flood,2022-11-13,11357,861.167648,2.359363
44903d30-5051-11ed-960b-b351f0b0cc44,Curved Opaque Hygrometer,2022-11-13,10708,811.955902,2.224537
175bac20-4f82-11ed-960b-b351f0b0cc44,Joyful Burgundy Raindrop,2022-11-14,12025,911.820108,2.498137
9a2afe90-d8b2-11ec-960f-d7d4cf200cc9,Pet Indigo Cloudburst,2022-07-03,12869,975.818126,2.673474
c6e30860-4f7c-11ed-960f-d7d4cf200cc9,Mini Bone Climatologist,2022-11-14,10904,826.818001,2.265255
fb765c70-504f-11ed-960f-d7d4cf200cc9,Rural Sangria Hailstones,2022-11-13,8374,634.975599,1.739659
6b5eabd0-4e9a-11ed-9972-4f669f2d96bd,Zesty Macaroon Gustnado,2022-11-21,11504,872.314222,2.389902
5748cd60-4f8f-11ed-960b-b351f0b0cc44,Cloudy Cadet Wind,2022-11-14,11021,835.689764,2.289561
40b8e3c0-1c7a-11ed-9972-4f669f2d96bd,Shallow Sunset Westerlies,2022-11-14,11810,895.517295,2.453472
05c46f00-4e16-11ed-9972-4f669f2d96bd,Energetic Chestnut Barometric,2022-11-14,9415,713.911544,1.955922
7f11cd30-4e1b-11ed-9972-4f669f2d96bd,Eager Mauve Derecho,2022-11-14,10887,825.528941,2.261723
8bf228f0-4e8a-11ed-960f-d7d4cf200cc9,Overt Holographic Snow,2022-11-14,11982,908.559545,2.489204
56d217a0-4e9b-11ed-960b-b351f0b0cc44,Elegant Tuscan Sunrise,2022-11-14,12063,914.701535,2.506032
85385e20-506b-11ed-960b-b351f0b0cc44,Expert Shamrock Scud,2022-11-15,11830,897.033836,2.457627
60bc8780-1c6b-11ed-960f-d7d4cf200cc9,Dapper Mahogany Twilight,2022-11-15,11400,864.428210,2.368296
a8b85ca0-4f86-11ed-960b-b351f0b0cc44,Festive Cream Orographic,2022-11-17,11955,906.512215,2.483595
bb2dfab0-4f64-11ed-9972-4f669f2d96bd,Formal Daffodil Thunder,2022-11-19,11252,853.205809,2.337550
f8f6b750-4f5b-11ed-9972-4f669f2d96bd,Elegant Pewter Downburst,2023-02-05,7688,582.958253,1.597146
2d52a6c0-4f76-11ed-9972-4f669f2d96bd,Mammoth Sable Cumulonimbus,2022-11-16,6366,482.714911,1.322507
61238c00-4e16-11ed-960b-b351f0b0cc44,Bumpy Yinmin Snowflake,2022-11-16,11995,909.545297,2.491905
64892810-4f7d-11ed-960b-b351f0b0cc44,Crazy Cyclamen Thunder,2022-11-16,11648,883.233315,2.419817
39282c30-4f77-11ed-960b-b351f0b0cc44,Decent Goldenrod Dawn,2022-11-16,10350,784.809823,2.150164
d51bbd30-4df3-11ed-960f-d7d4cf200cc9,Bitter Bubblegum Earth,2022-11-16,11976,908.104583,2.487958
872314a0-4f4e-11ed-9972-4f669f2d96bd,Mysterious Prune Moisture,2022-11-16,8624,653.932358,1.791596
23258a00-504d-11ed-9972-4f669f2d96bd,Shaggy Pickle Isotherm,2022-11-16,11273,854.798177,2.341913
29b566a0-4e14-11ed-960f-d7d4cf200cc9,Urban Laurel Haboob,2022-11-16,11591,878.911174,2.407976
21b5b1f0-4f7f-11ed-960b-b351f0b0cc44,Sunny Glossy Rainfall,2022-11-16,11895,901.962593,2.471130
b0d40080-4e99-11ed-960b-b351f0b0cc44,Fine Zomp Thermometer,2022-11-16,11996,909.621124,2.492113
0ed0bed0-4f76-11ed-960b-b351f0b0cc44,Early Wine Westerlies,2022-11-17,11295,856.466372,2.346483
992c4230-4f61-11ed-960f-d7d4cf200cc9,Shaggy Cyclamen Sunrise,2022-11-16,11826,896.730528,2.456796
f1ba43b0-1d62-11ed-960b-b351f0b0cc44,Energetic Frost Rainbow,2022-11-22,11600,879.593618,2.409846
415e18c0-4ee0-11ed-960f-d7d4cf200cc9,Exotic Chiffon Climatologist,2022-11-17,11909,903.024172,2.474039
66c39490-1d31-11ed-960b-b351f0b0cc44,Great Amethyst Forecast,2022-11-17,11930,904.616540,2.478401
3a9f6b60-5052-11ed-960f-d7d4cf200cc9,Cool Inky Gale,2022-11-17,11364,861.698437,2.360818
4ec0f7b0-4f5f-11ed-960f-d7d4cf200cc9,Muscular Artichoke Rainstorm,2022-11-17,11645,883.005834,2.419194
66089d40-505b-11ed-960b-b351f0b0cc44,Soaring Brown Cloudburst,2022-11-17,9073,687.978698,1.884873
f2da15d0-4f9a-11ed-960f-d7d4cf200cc9,Flaky Rainbow Season,2022-11-17,11816,895.972257,2.454719
8d8c30a0-4edc-11ed-960f-d7d4cf200cc9,Low Liver Microburst,2022-11-18,11261,853.888252,2.339420
a26cc930-4dd3-11ed-9972-4f669f2d96bd,Original Syrup Twilight,2022-11-17,11413,865.413962,2.370997
bc760f60-5046-11ed-9972-4f669f2d96bd,Spicy Mulberry Flurry,2022-11-17,8223,623.525717,1.708290
96433bf0-4f75-11ed-960f-d7d4cf200cc9,Mean Keppel Pluviometer,2022-11-18,5925,449.275188,1.230891
9b44e940-4ec2-11ed-9972-4f669f2d96bd,Sticky Pink Isotherm,2022-11-17,11357,861.167648,2.359363
e6b023e0-4f4e-11ed-960f-d7d4cf200cc9,Little Fallow Sunburst,2022-11-17,11529,874.209898,2.395096
826f2690-4eab-11ed-9972-4f669f2d96bd,Zany Velvet Squall,2022-11-17,11399,864.352383,2.368089
a786d820-4f9f-11ed-9972-4f669f2d96bd,Lucky Sunglow Rainband,2022-11-18,10757,815.671426,2.234716
96dac9b0-1d30-11ed-960f-d7d4cf200cc9,Salty Aegean Typhoon,2022-11-17,11586,878.532039,2.406937
c827e580-4ead-11ed-960f-d7d4cf200cc9,Curly Keppel Inches,2022-11-17,11980,908.407891,2.488789
5e8c5820-4f4f-11ed-960f-d7d4cf200cc9,Bald Rose Fog,2022-11-18,11598,879.441964,2.409430
ba016b30-4eac-11ed-960b-b351f0b0cc44,Salty Aegean Sandstorm,2022-11-18,8439,639.904357,1.753163
52894530-4ead-11ed-960f-d7d4cf200cc9,Gigantic Laurel Barometer,2022-11-17,11323,858.589529,2.352300
4118b4d0-1c6b-11ed-960b-b351f0b0cc44,Brisk Claret Lenticular,2022-11-18,11603,879.821099,2.410469
edf83990-1dd9-11ed-960f-d7d4cf200cc9,Broad White Sun,2022-11-18,11731,889.526959,2.437060
3e2fbe60-1e1b-11ed-960f-d7d4cf200cc9,Virtual Cedar Drought,2022-11-18,11862,899.460301,2.464275
5cecc410-4eae-11ed-960f-d7d4cf200cc9,Huge Cinnamon Water,2022-11-18,11861,899.384474,2.464067
c9a6b630-4e11-11ed-960f-d7d4cf200cc9,Rural Hazelnut Dawn,2022-11-18,11905,902.720864,2.473208
beb71b20-4e98-11ed-960b-b351f0b0cc44,Glamorous Orchid Sleet,2022-11-18,10689,810.515188,2.220590
6fa1d920-4ead-11ed-960f-d7d4cf200cc9,Gigantic Hazelnut Beaufort,2022-11-18,11855,898.929512,2.462821
db4a7260-4dfc-11ed-9972-4f669f2d96bd,Prehistoric Peanut Tornado,2022-11-19,11918,903.706615,2.475909
2acae200-5048-11ed-960b-b351f0b0cc44,Polar Myrtle Deluge,2022-11-18,11544,875.347304,2.398212
a8f356e0-4f93-11ed-960b-b351f0b0cc44,Soft Lipstick Sunrise,2022-11-18,11821,896.351393,2.455757
879da7c0-4f8e-11ed-960f-d7d4cf200cc9,Straight Arctic Wind,2022-11-18,10037,761.075960,2.085140
f4b700f0-4e8e-11ed-960f-d7d4cf200cc9,Itchy Burlywood Climatologist,2022-11-18,11866,899.763609,2.465106
44546480-1d3f-11ed-960f-d7d4cf200cc9,Sour Onyx Horizon,2022-11-18,9962,755.388933,2.069559
c0502d90-504c-11ed-960f-d7d4cf200cc9,High Amber Meteorology,2022-11-18,11908,902.948345,2.473831
62b334e0-5054-11ed-960b-b351f0b0cc44,Immense Beaver Mammatus,2022-11-12,11359,861.319302,2.359779
d7afb5d0-1de0-11ed-960b-b351f0b0cc44,Best Tangerine Cold,2022-11-18,11763,891.953425,2.443708
b6234990-4f4f-11ed-960b-b351f0b0cc44,Curly Fleece Season,2022-11-18,10563,800.960981,2.194414
1cab3ae0-4e99-11ed-9972-4f669f2d96bd,Broad Tuscan Hailstorm,2022-11-18,11650,883.384969,2.420233
271851b0-1dfd-11ed-960b-b351f0b0cc44,Upbeat Iron Gustnado,2022-11-18,11886,901.280150,2.469261
9b388f30-4eac-11ed-9972-4f669f2d96bd,Decent Olive Cumulus,2022-11-18,11469,869.660276,2.382631
499e6540-4fac-11ed-960f-d7d4cf200cc9,Jumpy Quartz Centimeter,2022-11-18,11941,905.450637,2.480687
074fbe10-4f83-11ed-960f-d7d4cf200cc9,Bad Fleece Mammatus,2022-11-18,7718,585.233064,1.603378
7ab742e0-4eae-11ed-960f-d7d4cf200cc9,Macho Opaque Ice,2022-11-18,11954,906.436388,2.483387
e5731f20-4f92-11ed-960b-b351f0b0cc44,Damaged Brandy Halo,2022-11-18,11867,899.839436,2.465314
cac539d0-4df6-11ed-960f-d7d4cf200cc9,Convective Banana Orographic,2022-11-18,11800,894.759025,2.451395
2ec85d50-4df6-11ed-960f-d7d4cf200cc9,Skinny Brick Spring,2022-11-18,11959,906.815524,2.484426
3c956df0-4eb0-11ed-9972-4f669f2d96bd,Early Auburn Snowstorm,2022-11-18,10791,818.249546,2.241780
29f3bf40-4e00-11ed-960b-b351f0b0cc44,Wide Brown Hailstones,2022-10-19,10811,819.766086,2.245934
365e6100-4f7b-11ed-9972-4f669f2d96bd,Magic Clay Downpour,2022-11-19,11883,901.052669,2.468637
805e4810-4f94-11ed-9972-4f669f2d96bd,Savory Wheat Season,2022-11-18,11956,906.588042,2.483803
718a0c30-1dfc-11ed-960b-b351f0b0cc44,Glamorous Oxblood Kelvin,2022-11-22,11835,897.412971,2.458666
8f5d3960-1e03-11ed-9972-4f669f2d96bd,Hot Honeysuckle Lightning,2022-11-18,11911,903.175826,2.474454
1520db90-1de3-11ed-960b-b351f0b0cc44,Obedient Orchid Condensation,2022-11-19,5465,414.394752,1.135328
2dd41590-4ee3-11ed-960f-d7d4cf200cc9,Tropical Keppel Nimbostratus,2022-11-18,11783,893.469965,2.447863
1967d550-1d39-11ed-960b-b351f0b0cc44,Fast Copper Cumulonimbus,2022-11-18,11718,888.541208,2.434359
ca33e8a0-4f9e-11ed-960f-d7d4cf200cc9,Electric Brunette Hail,2022-11-18,9156,694.272342,1.902116
543ebc70-4df4-11ed-960f-d7d4cf200cc9,Fresh Sapphire Heat,2022-11-18,11701,887.252148,2.430828
a9822e60-4f5c-11ed-960b-b351f0b0cc44,Gloomy Canvas Raindrop,2022-11-21,11791,894.076582,2.449525
1c8b4620-4df1-11ed-960f-d7d4cf200cc9,Sleepy Cornsilk Heat,2022-11-18,10990,833.339126,2.283121
1e1a63a0-4e8b-11ed-9972-4f669f2d96bd,Stable Cinereous Humidity,2022-11-18,11420,865.944751,2.372451
ffcf23e0-1d39-11ed-960f-d7d4cf200cc9,Mini Sage Feet,2022-11-22,11223,851.006825,2.331526
8d401e30-4eb5-11ed-960f-d7d4cf200cc9,Raspy Mauve Blizzard,2022-11-18,11637,882.399218,2.417532
6394be80-4f94-11ed-9972-4f669f2d96bd,Savory Pearl Pressure,2022-11-18,11695,886.797186,2.429581
00d169b0-4eb3-11ed-960b-b351f0b0cc44,Tricky Pineapple Pluviometer,2022-11-18,11790,894.000754,2.449317
d289f530-1c63-11ed-960b-b351f0b0cc44,Damp Basil Rainbow,2022-08-15,11032,836.523861,2.291846
db40c330-4f61-11ed-960f-d7d4cf200cc9,Scruffy Hazel Tornado,2022-11-19,11955,906.512215,2.483595
c0527d10-4e13-11ed-960b-b351f0b0cc44,Snowy Lava Flood,2022-11-19,11784,893.545792,2.448071
ba01af10-d818-11ec-8cb5-a7f2455167cf,Handsome Icterine Climate,2022-11-19,11827,896.806355,2.457004
877660f0-4f9f-11ed-9972-4f669f2d96bd,Cold Metal Sun,2022-11-19,11943,905.602291,2.481102
af2ade70-1d43-11ed-960b-b351f0b0cc44,Fancy Amaranth Weather,2022-11-19,11837,897.564625,2.459081
0b191860-4f52-11ed-960b-b351f0b0cc44,Tall Lead Barometric,2022-11-19,11809,895.441468,2.453264
00197310-1dd9-11ed-960b-b351f0b0cc44,Cheesy Chartreuse Microburst,2022-11-19,11942,905.526464,2.480894
b68f5db0-5053-11ed-960b-b351f0b0cc44,Snowy Banana Gale,2022-11-19,11379,862.835843,2.363934
18ee95a0-d838-11ec-960f-d7d4cf200cc9,Creamy Drab Precipitation,2022-11-19,11911,903.175826,2.474454
889883c0-1e10-11ed-9972-4f669f2d96bd,Damp Gamboge Kelvin,2022-11-19,11882,900.976842,2.468430
874436d0-5133-11ed-960f-d7d4cf200cc9,Thermal Cerise Sunlight,2022-11-19,11691,886.493878,2.428750
7963ea10-512e-11ed-960f-d7d4cf200cc9,Magic Orchid Beaufort,2022-11-19,11823,896.503047,2.456173
c33977c0-1d3c-11ed-9972-4f669f2d96bd,Muscular Tin Wind,2022-11-18,11034,836.675515,2.292262
bb0f47a0-50ef-11ed-960b-b351f0b0cc44,Plain Zinc Hectopascal,2022-11-19,11954,906.436388,2.483387
a1b8a9b0-506b-11ed-960b-b351f0b0cc44,Fit Sinopia Gale,2022-11-19,11418,865.793097,2.372036
a405f500-512f-11ed-960f-d7d4cf200cc9,Flat Licorice Pressure,2022-11-19,10970,831.822585,2.278966
fac11850-5122-11ed-960b-b351f0b0cc44,Magnificent Bluetiful Storm,2022-11-19,11745,890.588538,2.439969
dabbea80-4f5b-11ed-960b-b351f0b0cc44,Freezing Grape Downpour,2022-11-18,11789,893.924927,2.449109
88affde0-5059-11ed-960f-d7d4cf200cc9,Weatherwise Snowy Anemometer,2022-11-19,11174,847.291300,2.321346
1dca7250-4df0-11ed-9972-4f669f2d96bd,Blustery Iron Halo,2022-11-19,11281,855.404793,2.343575
9767a130-5045-11ed-960b-b351f0b0cc44,Large Merlot Orographic,2022-11-19,10302,781.170125,2.140192
9d9c5e30-1c77-11ed-960f-d7d4cf200cc9,Large Taupe Typhoon,2022-11-19,9567,725.437253,1.987499
34391680-506c-11ed-960b-b351f0b0cc44,Strong Pine Celsius,2022-11-19,11933,904.844021,2.479025
26a0cb00-5132-11ed-9972-4f669f2d96bd,Micro Smitten Sunlight,2022-11-19,11887,901.355977,2.469468
1d95f550-9326-11ec-966b-a173bf0cd052,Salty Feldgrau Winter,2022-02-21,11739,890.133576,2.438722
042779a0-4f4f-11ed-9972-4f669f2d96bd,Blurry Laurel Cumulonimbus,2022-11-19,7142,541.556691,1.483717
022ae7a0-1d0d-11ed-9972-4f669f2d96bd,Zesty Licorice Contrails,2022-11-19,11910,903.099999,2.474247
7093d780-1d5b-11ed-9972-4f669f2d96bd,Magnificent Gingham Solar,2022-11-19,9996,757.967052,2.076622
ae3792b0-4df4-11ed-9972-4f669f2d96bd,Striped Hemp Nowcast,2022-11-19,11940,905.374810,2.480479
842f9640-4ee2-11ed-960b-b351f0b0cc44,Balmy Linen Shelf,2022-11-19,11859,899.232820,2.463652
22090650-4eb4-11ed-9972-4f669f2d96bd,Special Pine Mesocyclones,2022-11-25,9245,701.020948,1.920605
34357ea0-4f5c-11ed-9972-4f669f2d96bd,Furry Carmine Isotherm,2022-11-21,11034,836.675515,2.292262
c2aaac90-4ed1-11ed-960f-d7d4cf200cc9,Passive Punch Fahrenheit,2022-11-19,11902,902.493383,2.472585
b0386540-4f74-11ed-9972-4f669f2d96bd,Teeny Cyan Summer,2022-11-19,11817,896.048084,2.454926
76642320-1ddf-11ed-960b-b351f0b0cc44,Boiling Crystal Monsoon,2022-11-19,11497,871.783433,2.388448
36718e40-4de3-11ed-960f-d7d4cf200cc9,Straight Felt Solar,2022-10-17,11742,890.361057,2.439345
7c205540-4f5d-11ed-960b-b351f0b0cc44,Large Prune Hurricane,2022-11-21,10814,819.993567,2.246558
c410e8a0-4de7-11ed-9972-4f669f2d96bd,Hidden Raspberry Haboob,2022-11-19,11776,892.939176,2.446409
b3747830-1d05-11ed-9972-4f669f2d96bd,Mini Aureolin Thermometer,2022-11-19,11901,902.417555,2.472377
1cbf6d10-5134-11ed-960f-d7d4cf200cc9,Old Hickory Pollution,2022-11-19,11817,896.048084,2.454926
1e632540-4eb3-11ed-9972-4f669f2d96bd,Prehistoric Garnet Sleet,2022-11-19,11824,896.578874,2.456380
77c88830-50ef-11ed-9972-4f669f2d96bd,Quick Zomp Earth,2022-10-21,10635,806.420528,2.209371
a96e4ff0-5117-11ed-960f-d7d4cf200cc9,Zany Redwood Orographic,2022-11-19,11575,877.697942,2.404652
8b900b00-4df6-11ed-9972-4f669f2d96bd,Dazzling Steel Azimuth,2022-11-19,11658,883.991586,2.421895
1cabc350-4f9a-11ed-9972-4f669f2d96bd,Faithful Seaweed Tornado,2022-11-19,11482,870.646027,2.385332
9e0824c0-4ebe-11ed-960f-d7d4cf200cc9,Silly Cerise Easterlies,2022-11-19,11638,882.475045,2.417740
6575f1c0-4ebc-11ed-960f-d7d4cf200cc9,Damaged Turquoise Climate,2022-11-19,11741,890.285230,2.439138
cca3c720-1dcd-11ed-960b-b351f0b0cc44,Magnificent Glossy Uv,2022-11-19,11931,904.692367,2.478609
abc54930-1ddb-11ed-960f-d7d4cf200cc9,Boxy Smoke Raindrop,2022-11-19,11518,873.375801,2.392810
7af36f70-1e04-11ed-960b-b351f0b0cc44,Tangy Paisley Centimeter,2022-11-19,11887,901.355977,2.469468
f6c96530-4e99-11ed-960f-d7d4cf200cc9,Frosty Flaxen Contrails,2022-11-19,4214,319.535130,0.875439
89af2380-4e9a-11ed-9972-4f669f2d96bd,Mysterious Magnolia Pollution,2022-11-20,11898,902.190074,2.471754
8958fc30-4df5-11ed-960b-b351f0b0cc44,Glorious Golden Zenith,2022-11-16,11994,909.469470,2.491697
1169ef50-4e0d-11ed-960b-b351f0b0cc44,Soaring Mango Raindrop,2022-11-19,11850,898.550377,2.461782
fa621510-4f85-11ed-960b-b351f0b0cc44,Mysterious Navy Duststorm,2022-11-19,11748,890.816019,2.440592
2348b8b0-4df8-11ed-960b-b351f0b0cc44,Mammoth Peach Gustnado,2022-11-20,11873,900.294398,2.466560
98d80480-4f5d-11ed-960f-d7d4cf200cc9,Brilliant Shadow Lenticular,2022-11-20,11873,900.294398,2.466560
28a23780-4f49-11ed-960f-d7d4cf200cc9,Restless Ginger Rainbow,2022-11-20,11739,890.133576,2.438722
c9bde120-5055-11ed-9972-4f669f2d96bd,Scrawny Corduroy Celsius,2022-11-19,11798,894.607371,2.450979
27dd0fe0-5053-11ed-960f-d7d4cf200cc9,Overt Turquoise Winter,2022-11-20,10715,812.486691,2.225991
72a3e3b0-1d17-11ed-9972-4f669f2d96bd,Blurry Topaz Rainbow,2022-11-20,5551,420.915877,1.153194
2bcde530-506b-11ed-960f-d7d4cf200cc9,Bright Bistre Cumulus,2022-11-20,11314,857.907085,2.350430
ba7654a0-1dfa-11ed-960b-b351f0b0cc44,Perfect Magnolia Cirrostratus,2022-11-20,11903,902.569210,2.472792
aa5e24e0-506c-11ed-9972-4f669f2d96bd,Tangy Mantis Flurry,2022-11-20,11811,895.593122,2.453680
494749a0-1ddd-11ed-960f-d7d4cf200cc9,Quaint Opal Flood,2022-11-20,7804,591.754189,1.621244
0017c360-5134-11ed-960b-b351f0b0cc44,Silly Rusty Mammatus,2022-11-20,11536,874.740687,2.396550
14bf4ba0-4f5c-11ed-9972-4f669f2d96bd,Tart Nylon Climatologist,2022-11-20,10725,813.244961,2.228068
8dddb460-1dfa-11ed-960b-b351f0b0cc44,Brilliant Oxblood Weather,2022-11-20,11782,893.394138,2.447655
6595c1f0-1d3c-11ed-960b-b351f0b0cc44,Proud Cream Icicle,2022-11-20,11890,901.583458,2.470092
624fed10-1dfd-11ed-9972-4f669f2d96bd,Shallow Gainsboro Halo,2022-11-20,11720,888.692862,2.434775
025e5f70-506d-11ed-9972-4f669f2d96bd,Cool Chartreuse Derecho,2022-11-20,11905,902.720864,2.473208
