Station ID,Station Name,First data packet,Rewardable Hours,Allocated Rewards,Max Daily Claim, Transferred Hours From
a4cc1320-1d45-11ed-9972-4f669f2d96bd,Prehistoric Fawn Whirlwind,2022-10-04,10204,845.042639,2.315185,
5e899130-1c87-11ed-9972-4f669f2d96bd,Narrow Camel Altostratus,2022-10-04,10096,836.098636,2.290681,
9fd1aaf0-1d0a-11ed-960f-d7d4cf200cc9,Hollow Purpureus Rainbow,2022-10-04,12044,997.421946,2.732663,
e407ea00-1c87-11ed-9972-4f669f2d96bd,Jovial Graphite Frost,2022-10-05,12188,1009.347284,2.765335,
f032ea90-1d19-11ed-960f-d7d4cf200cc9,Macho Inky Dew,2022-10-07,9325,772.248393,2.115749,
82a57370-1dc4-11ed-960f-d7d4cf200cc9,Agreeable Snowy Millimeter,2022-10-04,12226,1012.494247,2.773957,
0626c990-1d5e-11ed-9972-4f669f2d96bd,Polite Pine Temperature,2022-10-05,11845,980.941793,2.687512,
19a04710-1d10-11ed-9972-4f669f2d96bd,Warm Shamrock Isotherm,2022-10-04,12283,1017.214693,2.78689,
131a05d0-1c74-11ed-960b-b351f0b0cc44,Hazy Shamrock Precipitation,2022-10-19,9483,785.333138,2.151598,
6859a340-1d44-11ed-9972-4f669f2d96bd,Quiet Tartan Cold,2022-10-04,12265,1015.724026,2.782806,
a1903500-1c74-11ed-960b-b351f0b0cc44,Temperate Mandarin Kelvin,2022-10-04,12251,1014.564619,2.779629,
8c3aafd0-1d57-11ed-960f-d7d4cf200cc9,Tricky Obsidian Dawn,2022-10-05,12283,1017.214693,2.78689,
9c1d7cd0-1c6b-11ed-960f-d7d4cf200cc9,Bumpy Fossilized Dawn,2022-10-05,12137,1005.123727,2.753764,
7ae577c0-1c7a-11ed-9972-4f669f2d96bd,Lively Lead Condensation,2022-10-05,11500,952.370673,2.609235,
5b0a85b0-1d0d-11ed-960f-d7d4cf200cc9,Icy Almond Cloud,2022-10-05,12280,1016.966249,2.786209,
80a005f0-1d55-11ed-9972-4f669f2d96bd,Lucky Cyclamen Solar,2022-10-05,9476,784.753434,2.150009,
126a5b80-d831-11ec-a9a3-21283bd68668,Funny Wooden Drizzle,2022-10-05,11122,921.066663,2.52347,
d4051180-1d29-11ed-960f-d7d4cf200cc9,Mild Green Sandstorm,2022-10-05,12276,1016.63499,2.785301,
18070310-1d08-11ed-960f-d7d4cf200cc9,Overt Foggy Windstorm,2022-10-06,12162,1007.194098,2.759436,
6f673ef0-1dca-11ed-9972-4f669f2d96bd,Square Eggplant Climatologist,2022-10-05,12103,1002.308022,2.746049,
30a32f40-1d0b-11ed-960f-d7d4cf200cc9,Slow Purpureus Stratocumulus,2022-10-05,10498,869.390202,2.381891,
6740e5b0-1c93-11ed-9972-4f669f2d96bd,Dizzy Eigengrau Sandstorm,2022-10-05,8688,719.49534,1.97122,
0180fab0-1dcb-11ed-960b-b351f0b0cc44,Modern Tuscan Contrails,2022-10-05,11561,957.422378,2.623075,
82b1c400-1d0a-11ed-9972-4f669f2d96bd,Flaky Punch Gust,2022-10-05,11911,986.407573,2.702487,
7cae5b30-1d1a-11ed-960b-b351f0b0cc44,Mysterious Tangelo Snowstorm,2021-08-16,12265,1015.724026,2.782806,
30790a00-1d63-11ed-960f-d7d4cf200cc9,Bright Periwinkle Cloudburst,2022-10-05,11987,992.7015,2.71973,
c6700e90-1c74-11ed-960f-d7d4cf200cc9,Swift Shamrock Cold,2022-10-05,12080,1000.403281,2.740831,
f61284b0-1c7a-11ed-960b-b351f0b0cc44,Cold Teal Cirrus,2022-10-05,12196,1010.009802,2.76715,
cfe54550-1d03-11ed-9972-4f669f2d96bd,Brilliant Hickory Rainband,2022-10-05,11620,962.308454,2.636462,
f7450170-1d4f-11ed-9972-4f669f2d96bd,Winning Tweed Gale,2022-10-05,10073,834.193895,2.285463,
d418b2a0-1cff-11ed-960f-d7d4cf200cc9,Prehistoric Mahogany Lenticular,2022-10-05,11631,963.219417,2.638957,
3a635df0-d81b-11ec-8cb5-a7f2455167cf,Gorgeous Tartan Upwind,2022-10-05,11678,967.111715,2.649621,
6eec90c0-1d06-11ed-960f-d7d4cf200cc9,Snap Grape Storm,2022-10-05,12081,1000.486096,2.741058,
125327d0-1c7e-11ed-9972-4f669f2d96bd,Polar Tomato Longitude,2022-10-05,11883,984.088757,2.696134,
0e5ff190-1d63-11ed-9972-4f669f2d96bd,Teeny Honeydwe Graupel,2022-10-06,11890,984.668461,2.697722,
c8ebb580-1d3b-11ed-960f-d7d4cf200cc9,Active Asparagus Degrees,2022-10-06,8976,589.003651,1.613709,
adf18170-1cfe-11ed-960b-b351f0b0cc44,Oblong Cerise Haze,2022-10-06,9491,785.995657,2.153413,
60f46d10-1d3f-11ed-9972-4f669f2d96bd,Jolly Wool Downburst,2022-10-06,11941,988.892018,2.709293,
03921c30-1c72-11ed-960b-b351f0b0cc44,Calm Amaranth Climatologist,2022-10-06,6758,559.662696,1.533322,
65a605f0-1c89-11ed-9972-4f669f2d96bd,Bubbly Slate Hurricane,2022-10-06,11804,977.546385,2.678209,
1905dcc0-1dc9-11ed-960f-d7d4cf200cc9,Quaint Fuzzy Stratocumulus,2022-10-06,9606,630.344148,1.72697,
65ec1d20-1d2d-11ed-9972-4f669f2d96bd,Cheerful Sienna Meteorologist,2022-10-06,12096,1001.728318,2.744461,
f01e5a70-1dc4-11ed-960f-d7d4cf200cc9,Salty Iceberg Easterlies,2022-10-06,11067,916.511847,2.510991,
e5e3a2e0-d8af-11ec-960f-d7d4cf200cc9,Rough Wintergreen Hygrometer,2022-10-06,11289,934.896741,2.561361,
198bd080-1d17-11ed-960f-d7d4cf200cc9,Huge Coal Typhoon,2022-10-06,11728,971.252457,2.660966,
49e7cd40-1d0a-11ed-960f-d7d4cf200cc9,Clumsy Lava Duststorm,2022-10-06,10625,879.907687,2.410706,
6cf175b0-1d56-11ed-960b-b351f0b0cc44,Fluffy Ecru Gustnado,2022-10-07,11942,988.974833,2.70952,
d1a3a900-1dc5-11ed-9972-4f669f2d96bd,Sparkly Russet Meteorology,2022-10-06,12130,1004.544023,2.752175,
bd9d6280-1c6b-11ed-960b-b351f0b0cc44,Fit Peach Firestorm,2022-10-06,10409,862.019681,2.361698,
428bdab0-1d59-11ed-960b-b351f0b0cc44,Gentle Cloud Pressure,2022-10-06,11334,938.623409,2.571571,
5a9f7f60-1c7f-11ed-960f-d7d4cf200cc9,Soft Sangria Nimbostratus,2022-10-06,11482,950.880006,2.605151,
98b14950-1d2e-11ed-960f-d7d4cf200cc9,Special Wisteria Dew,2022-10-06,11102,919.410366,2.518933,
18a3f370-1d15-11ed-960b-b351f0b0cc44,Great Carrot Snowflake,2022-10-06,12109,1002.804911,2.747411,
311ecf80-1c69-11ed-9972-4f669f2d96bd,Gloomy Quartz Autumn,2022-10-06,12130,1004.544023,2.752175,
97954380-1c95-11ed-960f-d7d4cf200cc9,Wonderful Wine Isotherm,2022-10-07,12215,1011.583284,2.771461,
d215f970-1d2e-11ed-960f-d7d4cf200cc9,Fluffy Celeste Troposphere,2022-10-06,12094,1001.562688,2.744007,
b8d3a630-1cff-11ed-960b-b351f0b0cc44,Recumbent Strawberry Squall,2022-10-08,12057,998.498539,2.735612,
b57859b0-1d61-11ed-960f-d7d4cf200cc9,Frontal Myrtle Twister,2022-10-07,11005,911.377326,2.496924,
4ae9eca0-1d5a-11ed-960b-b351f0b0cc44,Wide Puce Haboob,2022-10-07,9360,775.146913,2.12369,
d51d0dc0-1dc4-11ed-960f-d7d4cf200cc9,Magic Magenta Frost,2022-10-07,10573,875.601315,2.398908,
7b3f4ac0-1d2e-11ed-960b-b351f0b0cc44,Tangy Feldgrau Pollution,2022-10-07,12030,996.262539,2.729486,
0c8383b0-1d53-11ed-960b-b351f0b0cc44,Bubbly Vermilion Earth,2022-10-07,8793,576.995221,1.580809,
3e925070-1d0d-11ed-960f-d7d4cf200cc9,Salty Violet Longitude,2022-10-07,12102,1002.225207,2.745822,
9d602010-1c99-11ed-960f-d7d4cf200cc9,Dandy Gainsboro Air,2022-10-07,12030,996.262539,2.729486,
285c6de0-1d62-11ed-960b-b351f0b0cc44,Little Clay Celsius,2022-10-07,11026,913.116438,2.501689,
31074550-1c68-11ed-9972-4f669f2d96bd,Tiny Cherry Drizzle,2022-10-10,11406,944.586078,2.587907,
0d928920-1c97-11ed-9972-4f669f2d96bd,Tricky Bisque Atmosphere,2022-10-07,12181,1008.76758,2.763747,
e2f0bd20-1d15-11ed-960b-b351f0b0cc44,Misty Pumpkin Duststorm,2022-10-07,9010,746.161718,2.044279,
b27ed4e0-1dc6-11ed-960f-d7d4cf200cc9,Crazy Midnight Sunburst,2022-10-07,11219,929.099702,2.545479,
1042fff0-1c93-11ed-960f-d7d4cf200cc9,Huge Rosewood Shower,2022-10-07,2520,208.6934,0.571763,
938a0ec0-1c85-11ed-960b-b351f0b0cc44,Exotic Wisteria Fog,2022-10-07,12203,1010.589506,2.768738,
771bddc0-1e08-11ed-960b-b351f0b0cc44,Atomic Mango Typhoon,2022-10-08,12191,1009.595728,2.766016,
84afa520-1d31-11ed-9972-4f669f2d96bd,Acidic Brunette Hail,2022-10-08,12185,1009.098839,2.764654,
ae172cb0-1d10-11ed-960f-d7d4cf200cc9,Bitter Wool Moisture,2022-10-08,3516,291.176981,0.797745,
771ccc90-1d62-11ed-9972-4f669f2d96bd,Generous Olive Lightning,2022-10-08,11903,985.745054,2.700671,
a93f0900-1d16-11ed-960f-d7d4cf200cc9,Perfect Bittersweet Deluge,2022-10-08,11895,985.082535,2.698856,
2a7ff550-1d0e-11ed-9972-4f669f2d96bd,Calm Grey Gustnado,2022-10-08,11963,990.713944,2.714285,
3d5972d0-1c7f-11ed-960b-b351f0b0cc44,Creamy Wisteria Altostratus,2022-10-07,12229,1012.742692,2.774638,
21f75690-1c81-11ed-960b-b351f0b0cc44,Smooth Mandarin Temperature,2022-08-15,10598,877.671686,2.40458,
0e5c3160-1cfd-11ed-960f-d7d4cf200cc9,Boxy Hazel Snow,2022-10-08,11970,991.293648,2.715873,
bf6de2e0-1d12-11ed-960f-d7d4cf200cc9,Ambitious Currant Icicle,2022-10-08,12139,1005.289356,2.754217,
fd17db90-1dc7-11ed-960b-b351f0b0cc44,Clever Frost Hygrometer,2022-10-08,10178,842.889453,2.309286,
7807bb10-1d5d-11ed-960b-b351f0b0cc44,Hidden Merlot Thermometer,2022-10-08,11951,989.720166,2.711562,
7f39be30-1d60-11ed-9972-4f669f2d96bd,Snap Berry Smog,2022-10-05,12073,999.823577,2.739243,
b30a9890-1d62-11ed-960f-d7d4cf200cc9,Stormy Hazel Lightning,2022-10-08,12195,1009.926987,2.766923,
11b7b7b0-1c69-11ed-960f-d7d4cf200cc9,Genuine Gingerbread Deluge,2022-10-08,6906,571.919293,1.566902,
dee75e80-1d44-11ed-960b-b351f0b0cc44,Damaged Manatee Windsock,2022-10-08,11100,919.244736,2.518479,
4a99ca40-1d2d-11ed-9972-4f669f2d96bd,Strong Quartz Sunset,2022-10-08,11883,984.088757,2.696134,
2ef681f0-d8b5-11ec-960f-d7d4cf200cc9,Fresh Chocolate Meteorology,2022-10-08,6558,430.334887,1.179,
8c606410-1d06-11ed-960b-b351f0b0cc44,Digital Cerise Kelvin,2022-10-08,11835,980.113645,2.685243,
cacb6f90-1dcb-11ed-9972-4f669f2d96bd,Cool Kobe Flurry,2022-10-08,12128,1004.378393,2.751722,
ad3a8ef0-1c79-11ed-9972-4f669f2d96bd,Funny Quartz Weather,2022-10-08,11473,950.134672,2.603109,
34ba20a0-1d17-11ed-960b-b351f0b0cc44,Clever Cloth Troposphere,2022-10-08,10894,902.184879,2.471739,
7142c2b0-1d3b-11ed-960b-b351f0b0cc44,Tropical Ocean Troposphere,2022-10-08,9707,636.971751,1.745128,
b2bd1570-1d0d-11ed-9972-4f669f2d96bd,Mean Phlox Centimeter,2022-10-08,11935,988.395129,2.707932,
eff42bc0-1c88-11ed-960f-d7d4cf200cc9,Docile Nylon Graupel,2022-10-08,11887,984.420016,2.697041,
cdf6be60-1c98-11ed-9972-4f669f2d96bd,Wide Daisy Hypercane,2022-11-23,6503,538.544912,1.475466,
66d63fc0-1d11-11ed-960b-b351f0b0cc44,Creamy Brass Longitude,2022-10-08,12181,1008.76758,2.763747,
4d0da0e0-1d63-11ed-960f-d7d4cf200cc9,Sparkly Felt Isotherm,2022-10-08,12127,1004.295578,2.751495,
614eaef0-d8cb-11ec-960f-d7d4cf200cc9,Macho Bone Fahrenheit,2022-10-09,11560,957.339563,2.622848,
4bc97ea0-1c93-11ed-960f-d7d4cf200cc9,Tiny Platinum Pileus,2022-10-09,12053,998.16728,2.734705,
7cc79350-1c7c-11ed-960f-d7d4cf200cc9,Lively Charcoal Upwind,2022-10-09,8889,736.141123,2.016825,
7c30f9a0-1c71-11ed-9972-4f669f2d96bd,Beautiful Boysenberry Gustnado,2022-10-09,12127,1004.295578,2.751495,
c9eb7740-1d04-11ed-960b-b351f0b0cc44,Sharp Periwinkle Halo,2022-10-09,11812,978.208903,2.680024,
88be7000-1dc8-11ed-9972-4f669f2d96bd,Cool Yinmin Smog,2022-10-12,10594,877.340427,2.403672,
b9fc51a0-1d55-11ed-960b-b351f0b0cc44,Young Chestnut Mammatus,2022-10-09,12151,1006.283134,2.75694,
b8ff90d0-1d02-11ed-960b-b351f0b0cc44,Future Gunmetal Mesocyclones,2022-10-09,11984,992.453056,2.719049,
7d4a9d60-1d29-11ed-960f-d7d4cf200cc9,Dancing Turquoise Raindrop,2022-10-09,11737,971.99779,2.663008,
7bbf7fc0-1e09-11ed-9972-4f669f2d96bd,Wobbly Tartan Troposphere,2022-10-09,11458,948.892449,2.599705,
c75cce50-1dce-11ed-960f-d7d4cf200cc9,Magic Asparagus Zenith,2022-10-09,10019,657.44514,1.80122,
aaff7ae0-1d5c-11ed-960b-b351f0b0cc44,Generous Sunray Sunshine,2022-10-09,12161,1007.111283,2.759209,
20b7d5a0-1d19-11ed-960f-d7d4cf200cc9,Loud Pearl Cumulus,2022-10-09,11725,971.004012,2.660285,
3a18b5d0-1c76-11ed-9972-4f669f2d96bd,Strong Slate Rainfall,2022-10-09,12085,1000.817355,2.741965,
1740dcf0-1e05-11ed-960b-b351f0b0cc44,Dazzling Mystic Spring,2022-10-09,11505,952.784747,2.610369,
c58a5be0-1d58-11ed-960f-d7d4cf200cc9,Raspy Emerald Hurricane,2022-10-08,11798,977.049495,2.676848,
3489bc60-1dc8-11ed-960b-b351f0b0cc44,Nice Fandango Drizzle,2022-10-09,11444,947.733042,2.596529,
56c2c920-d81d-11ec-a9a3-21283bd68668,Wild Lilac Climatology,2022-10-09,11431,946.656449,2.593579,
784e0710-1e06-11ed-960b-b351f0b0cc44,Shaggy Boysenberry Feet,2022-10-09,11309,936.553038,2.565899,
528833d0-1d15-11ed-960f-d7d4cf200cc9,Exotic Keppel Cirrostratus,2022-09-12,11991,993.03276,2.720638,
f3cd62c0-1c92-11ed-9972-4f669f2d96bd,Bumpy Gingerbread Weathering,2022-10-10,8751,724.712675,1.985514,
917cf720-1c79-11ed-9972-4f669f2d96bd,Warm Fallow Drought,2022-10-10,12122,1003.881504,2.75036,
fa6b21a0-1d44-11ed-9972-4f669f2d96bd,Gloomy Carmine Cirrocumulus,2022-10-10,12145,1005.786245,2.755579,
4db8f9b0-1d2f-11ed-960b-b351f0b0cc44,Noisy Sapphire Climatologist,2022-10-10,11681,967.360159,2.650302,
1e2fa570-1e1c-11ed-9972-4f669f2d96bd,Polished Veronica Sunrise,2022-10-10,12137,1005.123727,2.753764,
f9dbfbd0-1d56-11ed-960b-b351f0b0cc44,Exotic Walnut Temperature,2022-10-10,12162,1007.194098,2.759436,
a56efbf0-1d1b-11ed-960b-b351f0b0cc44,Modern Bole Haze,2022-10-10,12030,996.262539,2.729486,
fe4ec580-1c75-11ed-960f-d7d4cf200cc9,Droll Chili Firestorm,2022-10-10,12113,1003.13617,2.748318,
adef7630-1e1d-11ed-960f-d7d4cf200cc9,Immense Hotpink Water,2022-10-10,12153,1006.448764,2.757394,
599ddf20-1c85-11ed-960f-d7d4cf200cc9,Snap Mandarin Altostratus,2022-10-09,8572,709.888818,1.944901,
84858820-1c92-11ed-960b-b351f0b0cc44,Sleepy Beige Hailstorm,2022-10-11,12149,1006.117505,2.756486,
870ea5c0-1d1b-11ed-960f-d7d4cf200cc9,Great Peach Cloud,2022-10-11,11711,969.844604,2.657109,
227ffda0-1c78-11ed-960b-b351f0b0cc44,Hot Copper Ozone,2022-10-11,11131,921.811996,2.525512,
b0230e40-1c8c-11ed-960b-b351f0b0cc44,Rainy Cinereous Winter,2022-10-11,11822,979.037052,2.682293,
2b00ecf0-1c91-11ed-960f-d7d4cf200cc9,Lone Aegean Hydrosphere,2022-10-11,11872,983.177794,2.693638,
445027e0-1dc5-11ed-9972-4f669f2d96bd,Docile Glossy Climatology,2022-10-11,12120,1003.715874,2.749907,
c02ff860-1d28-11ed-9972-4f669f2d96bd,Bumpy Skobeloff Barometer,2022-10-11,11384,942.764151,2.582915,
c9ed0f20-1e1b-11ed-960b-b351f0b0cc44,Original Lead Thermometer,2022-10-11,11968,991.128018,2.715419,
f9f5d320-1d5b-11ed-9972-4f669f2d96bd,Gorgeous Chartreuse Zenith,2022-10-11,11796,976.883866,2.676394,
f878bdf0-d8dc-11ec-a651-5fda0296159f,Winning Phlox Sunshine,2022-10-11,11955,990.051426,2.71247,
b1851460-1d3e-11ed-960f-d7d4cf200cc9,Cold Raspberry Flood,2022-10-11,12033,996.510983,2.730167,
1bed0b80-d8db-11ec-a651-5fda0296159f,Humid Zaffre Derecho,2022-10-12,12015,995.020316,2.726083,
f353df10-1c68-11ed-9972-4f669f2d96bd,Mild Xanadu Flurry,2022-10-12,2683,176.058021,0.482351,
fbac02b0-1d1b-11ed-960f-d7d4cf200cc9,Wide Cornsilk Dawn,2022-10-12,11694,968.436752,2.653251,
293dd270-1c8c-11ed-9972-4f669f2d96bd,Silly Syrup Nowcast,2022-10-12,12083,1000.651725,2.741512,
beac55e0-1d39-11ed-960f-d7d4cf200cc9,Exotic Copper Wind,2022-10-12,10433,864.007237,2.367143,
d45c0490-1cfc-11ed-960b-b351f0b0cc44,Gorgeous Celeste Cyclone,2022-10-12,11424,946.076745,2.591991,
9ea079c0-1d11-11ed-960b-b351f0b0cc44,Joyous Mystic Weathering,2022-10-13,11887,984.420016,2.697041,
66528b70-1cfe-11ed-960f-d7d4cf200cc9,Vast Butter Altitude,2022-10-13,11314,936.967112,2.567033,
4d0dae80-d823-11ec-8cb5-a7f2455167cf,Quiet Malachite Scorcher,2022-10-13,10903,902.930213,2.473781,
6bf2e4a0-1e0a-11ed-960f-d7d4cf200cc9,Prehistoric Sage Anemometer,2022-10-14,11776,975.227569,2.671856,
265d3d30-d82f-11ec-8cb5-a7f2455167cf,Chilly Rufous Hypercane,2022-10-14,10859,899.28636,2.463798,
97a69dd0-1d33-11ed-9972-4f669f2d96bd,Brave Sandstone Pollution,2022-10-14,12037,996.842243,2.731075,
df405090-1d1b-11ed-960b-b351f0b0cc44,Tame Cerulean Pollution,1970-01-01,0,0,0,
d6c0c9b0-1e27-11ed-960f-d7d4cf200cc9,Dazzling Pearl Heat,2022-10-14,11967,991.045204,2.715192,
4a337ec0-1e27-11ed-9972-4f669f2d96bd,Tame Kobicha Rainband,2022-10-14,11475,950.300302,2.603562,
e623a460-d8f7-11ec-a651-5fda0296159f,Flaky Cider Millimeter,2022-10-15,12046,997.587576,2.733117,
11d3a410-1d2d-11ed-9972-4f669f2d96bd,Swift Grey Rainband,2022-10-15,11807,977.794829,2.67889,
9b391e20-1d59-11ed-9972-4f669f2d96bd,Savory Clear Orographic,2022-10-15,10546,873.365314,2.392782,
72914b40-1d05-11ed-9972-4f669f2d96bd,Fluffy Boysenberry Windsock,2022-10-15,11352,940.114076,2.575655,
b516edc0-1c7a-11ed-960f-d7d4cf200cc9,Muscular Heather Altocumulus,2022-10-15,11408,944.751707,2.588361,
e647b810-1d5c-11ed-960f-d7d4cf200cc9,Short Ocean Thunderstorm,2022-10-15,8692,719.826599,1.972128,
51de9cd0-1d56-11ed-9972-4f669f2d96bd,Petite Mocha Icicle,2022-10-16,9870,817.382482,2.239404,
3d2bb570-1c66-11ed-960b-b351f0b0cc44,Helpful Fandango Flurry,2022-10-15,9976,826.160855,2.263454,
d1856a90-1c70-11ed-9972-4f669f2d96bd,Young Xanthic Cloudburst,2022-10-15,10381,859.700866,2.355345,
06756c60-1c7a-11ed-960f-d7d4cf200cc9,Genuine Jetblack Hail,2022-10-16,11694,968.436752,2.653251,
5e6be840-d8f5-11ec-a651-5fda0296159f,Jumpy Magnolia Tropic,2022-10-16,12027,996.014094,2.728806,
fcc1c130-1d57-11ed-960b-b351f0b0cc44,Joyous Steel Windsock,2022-10-15,11730,971.418086,2.661419,
615646b0-1d40-11ed-960f-d7d4cf200cc9,Swift Velvet Uv,2022-10-16,11910,986.324758,2.70226,
db359160-1d55-11ed-960f-d7d4cf200cc9,Recumbent Keppel Scorcher,2022-10-16,11810,978.043274,2.679571,
a5e9ae60-1d14-11ed-960b-b351f0b0cc44,Magnificent Pewter Sun,2022-10-16,11813,978.291718,2.680251,
59e746e0-1dc7-11ed-960f-d7d4cf200cc9,Boxy Tyrian Drizzle,2022-10-16,12002,993.943723,2.723133,
161ffd20-1d14-11ed-960b-b351f0b0cc44,Vast Graphite Hurricane,2022-10-16,11327,938.043705,2.569983,
74c74ff0-1dc7-11ed-960b-b351f0b0cc44,Refined Icterine Hydrosphere,2022-10-16,10087,835.353302,2.288639,
b14e1b50-1d3d-11ed-9972-4f669f2d96bd,Active Iris Flurry,2022-10-16,11766,974.399421,2.669587,
e4bf34a0-d842-11ec-960f-d7d4cf200cc9,Sour White Autumn,2022-10-17,11971,991.376463,2.7161,
de34f4b0-1d13-11ed-960b-b351f0b0cc44,Wonderful Sangria Frost,2022-10-17,11835,980.113645,2.685243,
8be6b9d0-1e0f-11ed-9972-4f669f2d96bd,Little Brunette Climate,2022-10-17,11784,975.890088,2.673671,
2ac459b0-1d00-11ed-960f-d7d4cf200cc9,Genuine Velvet Sandstorm,2022-10-18,11440,947.401782,2.595621,
1bdb3430-1d16-11ed-9972-4f669f2d96bd,Urban Powder Altitude,2022-10-18,11959,990.382685,2.713377,
7a9798d0-1dcd-11ed-960f-d7d4cf200cc9,Precise Glaucous Dawn,2022-10-18,11869,982.929349,2.692957,
a1bfb2f0-d8e8-11ec-a651-5fda0296159f,Unique Ivory Degrees,2022-10-19,11270,933.323259,2.55705,
369d4870-1d2b-11ed-960f-d7d4cf200cc9,Curly Silver Storm,2022-10-19,5733,474.777484,1.30076,
f4b1fa90-1c8b-11ed-9972-4f669f2d96bd,Mysterious Rainbow Twilight,2022-10-19,11925,987.56698,2.705663,
04390cc0-1c81-11ed-960f-d7d4cf200cc9,Isobar Rusty Sandstorm,2022-10-19,10697,885.870355,2.427042,
45d4d6b0-1d02-11ed-9972-4f669f2d96bd,Eager Champagne Typhoon,2022-10-20,11615,961.89438,2.635327,
4f329d60-1d5b-11ed-960f-d7d4cf200cc9,Energetic Carrot Sky,2022-10-19,9449,782.517434,2.143883,
96900850-1c70-11ed-960f-d7d4cf200cc9,Muggy Caramel Tornado,2022-10-20,11096,918.913477,2.517571,
bedd7900-d8d2-11ec-a651-5fda0296159f,Smooth Lilac Sunrise,2022-10-20,11586,959.492749,2.628747,
f8e6ff00-1d0a-11ed-960f-d7d4cf200cc9,Big Brass Mist,2022-10-21,11892,984.834091,2.698176,
638fd550-1c77-11ed-9972-4f669f2d96bd,Gloomy Tawny Halo,2022-10-21,8651,567.677204,1.55528,
a0c47500-1c7e-11ed-960f-d7d4cf200cc9,Weatherwise Bluetiful Summer,2022-10-21,11898,985.33098,2.699537,
93d942f0-1d03-11ed-9972-4f669f2d96bd,Polar Mint Pressure,2022-10-21,11291,935.062371,2.561815,
4c82a990-d844-11ec-a651-5fda0296159f,Torrential Cerulean Smog,2022-10-21,10792,893.737765,2.448597,
2ae61400-1e28-11ed-960b-b351f0b0cc44,Spare Pecan Forecast,2022-10-21,10502,869.721461,2.382799,
8930f770-1d45-11ed-960f-d7d4cf200cc9,Calm Blonde Zenith,2022-10-22,10848,898.375396,2.461302,
68bfae90-1c74-11ed-960b-b351f0b0cc44,Cool Smitten Climate,2022-10-22,10814,895.559692,2.453588,
50a3fdb0-1dc9-11ed-960f-d7d4cf200cc9,Brilliant Citron Snowstorm,2022-10-21,11770,974.73068,2.670495,
7f9f0f90-1c77-11ed-9972-4f669f2d96bd,Lucky Amber Cold,2022-10-22,11872,983.177794,2.693638,
82f31dc0-1c91-11ed-960f-d7d4cf200cc9,Polar Plum Water,2022-10-22,11721,970.672753,2.659377,
d89db310-1c92-11ed-960f-d7d4cf200cc9,Special Grape Zenith,2022-10-22,11848,981.190238,2.688192,
e1557960-1c75-11ed-960f-d7d4cf200cc9,Weatherwise Vanilla Gale,2022-10-22,11847,981.107423,2.687966,
a99caf30-1d5f-11ed-960f-d7d4cf200cc9,Great Bone Heat,2022-10-22,7512,492.936211,1.35051,
5df54b00-1c88-11ed-960f-d7d4cf200cc9,Micro White Pileus,2022-10-22,10935,905.580288,2.481042,
af091cd0-1dcb-11ed-960b-b351f0b0cc44,Swift Beige Climate,2022-10-22,10687,885.042207,2.424773,
06eeddd0-1e09-11ed-960f-d7d4cf200cc9,Lucky Lemon Lenticular,2022-10-22,11763,974.150976,2.668907,
4dfed190-1d09-11ed-960f-d7d4cf200cc9,Temperate Fallow Typhoon,2022-10-22,11643,964.213195,2.64168,
b59d0110-1d53-11ed-960b-b351f0b0cc44,Wobbly Arctic Moisture,2022-10-23,11737,971.99779,2.663008,
4a961ba0-1c7b-11ed-960f-d7d4cf200cc9,Electric Cerise Cumulonimbus,2022-10-01,11847,981.107423,2.687966,
568e6d10-1d05-11ed-960b-b351f0b0cc44,Nice Brick Microburst,2022-09-25,11818,978.705792,2.681386,
c82de5c0-d8c9-11ec-a651-5fda0296159f,Brilliant Walnut Solar,2022-10-23,11350,939.948447,2.575201,
ca24f240-1d0e-11ed-9972-4f669f2d96bd,Joyful Crystal Beaufort,2022-10-23,11641,964.047565,2.641226,
2e39e5f0-1c93-11ed-960b-b351f0b0cc44,Passive Chestnut Squall,2022-10-23,11719,970.507123,2.658924,
427b3c10-1d5d-11ed-9972-4f669f2d96bd,Spare Eggshell Breeze,2022-10-23,11826,979.368311,2.683201,
6719d7b0-1c7d-11ed-960b-b351f0b0cc44,Noisy Asparagus Rainfall,2022-10-23,10631,880.404576,2.412067,
242bd5e0-1c99-11ed-9972-4f669f2d96bd,Extratropical Chrome Mammatus,2022-10-26,8578,710.385707,1.946262,
38297340-1d16-11ed-960f-d7d4cf200cc9,Rainy Cobalt Dust,2022-10-24,11336,938.789039,2.572025,
d7de2140-d8b2-11ec-960f-d7d4cf200cc9,Plain Iceberg Rainbow,2022-10-21,3556,294.489575,0.806821,
9980a670-1d5e-11ed-960f-d7d4cf200cc9,Witty Rusty Gustnado,2022-10-24,11738,972.080605,2.663235,
676babc0-1c7e-11ed-960b-b351f0b0cc44,Merry Carbon Hygrometer,2022-10-24,11331,938.374965,2.57089,
73663430-1d15-11ed-960b-b351f0b0cc44,Balmy Magenta Sunrise,2022-10-25,11665,966.035122,2.646672,
3f69c7e0-1d11-11ed-960b-b351f0b0cc44,Inclement Blue Hurricane,2022-10-25,9455,783.014323,2.145245,
d92ccc40-1d59-11ed-9972-4f669f2d96bd,Prehistoric Berry Heat,2022-10-25,11415,945.331411,2.589949,
44fd74d0-1c86-11ed-960f-d7d4cf200cc9,Bitter Beige Snowfall,2022-10-25,10889,901.770805,2.470605,
